Data;Hora;PRECIPITAÇÃO TOTAL;PRESSAO ATMOSFERICA;PRESSÃO ATMOSFERICA MAX (mB);PRESSÃO ATMOSFERICA MIN (mB);RADIACAO GLOBAL (Kj/m²);TEMPERATURA DO AR BULBO SECO (°C);TEMP PONTO DE ORVALHO (°C);TEMP MAX (°C);TEMP MÍN (°C);TEMP ORVALHO MAX (°C);TEMP ORVALHO MIN (°C);UMIDADE REL. MAX (%);UMIDADE REL. MIN (%);UMIDADE RELATIVA DO AR (%);VENTO DIREÇÃO (gr)°;VENTO RAJADA (m/s);VENTO VELOCIDADE (m/s);Unnamed: 19
2023-01-06;12:00:00;0.0;939.7;939.7;939.0;2064.9;19.6;14.5;19.7;18.4;15.0;13.5;75.0;72.0;73.0;252.0;14.7;8.4;
2023-01-06;13:00:00;0.0;940.3;940.3;939.7;2999.7;21.4;15.7;21.4;19.5;15.8;14.1;74.0;68.0;70.0;252.0;13.8;7.1;
2023-01-06;14:00:00;0.0;940.6;940.7;940.3;3142.3;22.2;16.2;22.3;20.4;16.2;14.5;71.0;65.0;69.0;253.0;12.9;5.9;
2023-01-06;15:00:00;0.0;940.3;940.6;940.3;4092.0;23.1;15.8;24.1;21.9;17.3;15.1;69.0;62.0;64.0;253.0;12.6;6.4;
2023-01-06;16:00:00;0.0;939.9;940.3;939.9;3907.1;23.6;16.3;24.9;22.7;18.1;15.5;68.0;61.0;63.0;253.0;11.0;6.4;
2023-01-06;17:00:00;0.0;939.1;939.9;939.1;3788.8;24.5;16.6;25.0;23.0;17.3;15.4;66.0;59.0;61.0;253.0;11.7;4.6;
2023-01-06;18:00:00;0.0;938.8;939.2;938.7;3540.8;24.4;15.8;25.3;23.7;17.4;15.0;63.0;57.0;59.0;253.0;10.9;6.1;
2023-01-06;19:00:00;0.0;938.3;938.8;938.3;2843.1;24.3;15.3;25.5;24.0;17.0;14.8;60.0;55.0;57.0;253.0;11.4;6.2;
2023-01-06;20:00:00;0.0;938.2;938.3;938.0;1431.1;23.9;15.5;24.4;23.9;15.7;14.7;59.0;56.0;59.0;253.0;10.9;5.5;
2023-01-06;21:00:00;0.0;938.5;938.5;938.2;733.1;22.3;15.8;23.9;22.3;16.0;14.9;67.0;58.0;66.0;253.0;11.4;6.2;
2023-01-06;22:00:00;0.0;939.6;939.6;938.5;194.9;20.6;15.0;22.3;20.6;15.8;15.0;71.0;66.0;70.0;253.0;11.4;5.2;
2023-01-06;23:00:00;0.0;940.4;940.5;939.6;8.4;19.4;14.5;20.5;19.4;15.0;14.5;73.0;70.0;73.0;253.0;11.4;4.7;
2023-01-07;00:00:00;0.0;941.2;941.2;940.4;8.4;19.3;14.4;19.6;19.3;14.7;14.4;74.0;72.0;73.0;252.0;10.8;6.3;
2023-01-07;01:00:00;0.0;941.5;941.5;941.2;8.4;18.9;14.2;19.3;18.8;14.4;14.2;75.0;73.0;74.0;252.0;10.4;5.1;
2023-01-07;02:00:00;0.0;941.5;941.6;941.4;8.4;17.9;13.5;19.0;17.9;14.2;13.5;76.0;73.0;76.0;253.0;11.0;7.0;
